num_date_time,answer
7_20240825 22,1575.0436
7_20240825 23,1412.1288
7_20240826 00,1273.4705
7_20240826 01,1152.8456
7_20240826 02,1159.1625
7_20240826 03,1137.2565
7_20240826 04,1155.7627
7_20240826 05,1328.2595
7_20240826 06,1438.873
7_20240826 07,1571.9045
7_20240826 08,1689.2195
7_20240826 09,1843.9562
7_20240826 10,2054.0017
7_20240826 11,2259.9321
7_20240826 12,2131.2595
7_20240826 13,2257.5493
7_20240826 14,2186.9128
7_20240826 15,2346.652
7_20240826 16,2307.2568
7_20240826 17,2351.33
7_20240826 18,2092.686
7_20240826 19,2101.3127
7_20240826 20,1786.3192
7_20240826 21,1679.0433
7_20240826 22,1529.2921
7_20240826 23,1365.034
7_20240827 00,1265.994
7_20240827 01,1199.508
7_20240827 02,1193.2535
7_20240827 03,1214.8295
7_20240827 04,1223.7175
7_20240827 05,1355.7356
7_20240827 06,1431.1608
7_20240827 07,1555.3202
7_20240827 08,1721.2816
7_20240827 09,1850.6342
7_20240827 10,2052.6265
7_20240827 11,2199.2957
7_20240827 12,2089.2786
7_20240827 13,2178.316
7_20240827 14,2162.1821
7_20240827 15,2324.6692
7_20240827 16,2253.4062
7_20240827 17,2307.8792
7_20240827 18,2063.5588
7_20240827 19,1923.697
7_20240827 20,1680.2338
7_20240827 21,1557.2457
7_20240827 22,1483.2411
7_20240827 23,1366.2885
7_20240828 00,1259.0692
7_20240828 01,1210.8295
7_20240828 02,1183.6246
7_20240828 03,1148.6072
7_20240828 04,1165.7975
7_20240828 05,1329.2501
7_20240828 06,1409.9274
7_20240828 07,1456.193
7_20240828 08,1548.5931
7_20240828 09,1666.9824
7_20240828 10,1906.7668
7_20240828 11,2104.9963
7_20240828 12,2019.5842
7_20240828 13,2196.152
7_20240828 14,2082.2563
7_20240828 15,2180.0354
7_20240828 16,2110.29
7_20240828 17,2199.8755
7_20240828 18,1990.799
7_20240828 19,1946.295
7_20240828 20,1685.9519
7_20240828 21,1580.5258
7_20240828 22,1433.0253
7_20240828 23,1331.0354
7_20240829 00,1190.6921
7_20240829 01,1159.6531
7_20240829 02,1126.8229
7_20240829 03,1093.9089
7_20240829 04,1134.1906
7_20240829 05,1281.3573
7_20240829 06,1444.6033
7_20240829 07,1554.1375
7_20240829 08,1700.5426
7_20240829 09,1694.3282
7_20240829 10,2037.5853
7_20240829 11,2297.3286
7_20240829 12,2119.6406
7_20240829 13,2293.0886
7_20240829 14,2111.8225
7_20240829 15,2102.6096
7_20240829 16,2260.8223
7_20240829 17,2284.7349
7_20240829 18,2034.0199
7_20240829 19,2105.1042
7_20240829 20,1765.081
7_20240829 21,1669.6995
7_20240829 22,1439.2441
7_20240829 23,1385.7635
7_20240830 00,1239.2035
7_20240830 01,1167.7439
7_20240830 02,1175.824
7_20240830 03,1186.6016
7_20240830 04,1224.1877
7_20240830 05,1384.5117
7_20240830 06,1480.2133
7_20240830 07,1556.241
7_20240830 08,1672.5704
7_20240830 09,1772.1752
7_20240830 10,2131.4094
7_20240830 11,2273.5442
7_20240830 12,2203.723
7_20240830 13,2365.739
7_20240830 14,2216.237
7_20240830 15,2384.1052
7_20240830 16,2206.9546
7_20240830 17,2342.7031
7_20240830 18,2148.9016
7_20240830 19,2140.6653
7_20240830 20,1806.4102
7_20240830 21,1676.5702
7_20240830 22,1518.4446
7_20240830 23,1403.1205
7_20240831 00,1231.7726
7_20240831 01,1122.587
7_20240831 02,1124.3848
7_20240831 03,1073.2522
7_20240831 04,1107.1533
7_20240831 05,1250.8752
7_20240831 06,1318.0535
7_20240831 07,1473.2057
7_20240831 08,1709.6814
7_20240831 09,1854.4382
7_20240831 10,2011.0049
7_20240831 11,2407.922
7_20240831 12,2101.7065
7_20240831 13,2508.5762
7_20240831 14,2367.9805
7_20240831 15,2444.5898
7_20240831 16,2392.994
7_20240831 17,2430.6282
7_20240831 18,2173.6123
7_20240831 19,2217.6543
7_20240831 20,1841.3917
7_20240831 21,1704.8561
7_20240831 22,1402.8857
7_20240831 23,1296.3301
8_20240825 00,8813.584
8_20240825 01,8307.066
8_20240825 02,7715.3
8_20240825 03,7592.862
8_20240825 04,7085.144
8_20240825 05,7026.749
8_20240825 06,6975.962
8_20240825 07,7084.497
8_20240825 08,7588.274
8_20240825 09,7934.4673
8_20240825 10,7922.2734
8_20240825 11,8031.5537
8_20240825 12,8006.2817
8_20240825 13,8054.391
8_20240825 14,8209.567
8_20240825 15,8444.948
8_20240825 16,8303.666
8_20240825 17,8302.019
8_20240825 18,8337.877
8_20240825 19,8463.221
8_20240825 20,8627.456
8_20240825 21,8543.079
8_20240825 22,8765.795
8_20240825 23,9051.552
8_20240826 00,9007.902
8_20240826 01,8409.3955
8_20240826 02,7937.3228
8_20240826 03,7347.1294
8_20240826 04,7513.598
8_20240826 05,7430.9097
8_20240826 06,7447.3765
8_20240826 07,7452.246
8_20240826 08,7894.5825
8_20240826 09,8041.9067
8_20240826 10,8393.504
8_20240826 11,8379.85
8_20240826 12,8301.147
8_20240826 13,8385.821
8_20240826 14,8398.774
8_20240826 15,8353.687
8_20240826 16,8446.129
8_20240826 17,8443.364
8_20240826 18,8526.431
8_20240826 19,8310.968
8_20240826 20,8406.639
8_20240826 21,8291.257
8_20240826 22,8332.3
8_20240826 23,8705.863
8_20240827 00,8252.203
8_20240827 01,7737.167
8_20240827 02,7056.8804
8_20240827 03,6785.0884
8_20240827 04,6851.14
8_20240827 05,6979.765
8_20240827 06,6775.8794
8_20240827 07,6870.524
8_20240827 08,7427.0835
8_20240827 09,7824.0625
8_20240827 10,7889.44
8_20240827 11,8098.2227
8_20240827 12,8131.9766
8_20240827 13,8249.659
8_20240827 14,8291.606
8_20240827 15,8373.489
8_20240827 16,8438.903
8_20240827 17,8376.204
8_20240827 18,8425.256
8_20240827 19,8584.284
8_20240827 20,8514.201
8_20240827 21,8599.603
8_20240827 22,8439.996
8_20240827 23,8260.823
8_20240828 00,8658.211
8_20240828 01,7754.54
8_20240828 02,7499.312
8_20240828 03,7520.46
8_20240828 04,7196.9507
8_20240828 05,7090.087
8_20240828 06,7165.212
8_20240828 07,7209.6953
8_20240828 08,7377.3823
8_20240828 09,8057.4634
8_20240828 10,7978.8037
8_20240828 11,8233.033
8_20240828 12,8276.854
8_20240828 13,8332.253
8_20240828 14,8302.539
8_20240828 15,8399.692
8_20240828 16,8561.743
8_20240828 17,7528.027
8_20240828 18,8590.371
8_20240828 19,8439.198
8_20240828 20,8494.351
8_20240828 21,8717.661
8_20240828 22,8721.275
8_20240828 23,9466.841
8_20240829 00,8657.795
8_20240829 01,8117.1626
8_20240829 02,7789.8633
8_20240829 03,7434.3037
8_20240829 04,7151.677
8_20240829 05,7128.269
8_20240829 06,7125.36
8_20240829 07,7154.436
8_20240829 08,7522.518
8_20240829 09,7817.2554
8_20240829 10,8095.9233
8_20240829 11,8257.611
8_20240829 12,7986.5693
8_20240829 13,8131.2056
8_20240829 14,8342.335
8_20240829 15,8417.336
8_20240829 16,8430.104
8_20240829 17,7164.8228
8_20240829 18,7228.2925
8_20240829 19,8496.998
8_20240829 20,8239.037
8_20240829 21,8330.946
8_20240829 22,8393.275
8_20240829 23,9027.264
8_20240830 00,8677.592
8_20240830 01,8300.155
8_20240830 02,7540.4844
8_20240830 03,7237.5693
8_20240830 04,6831.8975
8_20240830 05,6795.105
8_20240830 06,6877.2476
8_20240830 07,6929.754
8_20240830 08,7039.017
8_20240830 09,7766.028
8_20240830 10,7833.353
8_20240830 11,8026.1553
8_20240830 12,7928.665
8_20240830 13,8019.875
8_20240830 14,8033.255
8_20240830 15,8137.4873
8_20240830 16,8180.7817
8_20240830 17,8251.168
8_20240830 18,8481.199
8_20240830 19,8509.811
8_20240830 20,8243.178
8_20240830 21,8103.021
8_20240830 22,7941.961
8_20240830 23,8247.271
8_20240831 00,7179.1533
8_20240831 01,6515.259
8_20240831 02,6399.1216
8_20240831 03,6306.1377
8_20240831 04,6070.883
8_20240831 05,6077.642
8_20240831 06,6080.876
8_20240831 07,6105.344
8_20240831 08,6595.508
8_20240831 09,7017.3384
8_20240831 10,6823.186
8_20240831 11,6979.438
8_20240831 12,6948.7812
8_20240831 13,7129.529
8_20240831 14,7349.1616
8_20240831 15,7427.387
8_20240831 16,7396.771
8_20240831 17,7334.0127
8_20240831 18,7390.813
8_20240831 19,7379.237
8_20240831 20,7437.586
8_20240831 21,7255.5015
8_20240831 22,7198.661
8_20240831 23,7537.229
9_20240825 00,1711.4314
9_20240825 01,1639.615
9_20240825 02,1618.8679
9_20240825 03,1585.8563
9_20240825 04,1571.261
9_20240825 05,1615.7994
9_20240825 06,1870.476
9_20240825 07,2291.2397
9_20240825 08,2508.1719
9_20240825 09,2505.9065
9_20240825 10,2644.6582
9_20240825 11,2409.8142
9_20240825 12,2317.7368
9_20240825 13,2761.5989
9_20240825 14,3038.8342
9_20240825 15,3267.4688
9_20240825 16,3381.993
9_20240825 17,3238.737
9_20240825 18,2730.1528
9_20240825 19,2674.8801
9_20240825 20,2639.966
9_20240825 21,2380.1528
9_20240825 22,1949.1405
9_20240825 23,1796.8251
9_20240826 00,1639.9314
9_20240826 01,1573.0448
9_20240826 02,1540.0667
9_20240826 03,1577.3636
9_20240826 04,1546.8864
9_20240826 05,1569.3474
9_20240826 06,1878.0736
9_20240826 07,2317.8748
9_20240826 08,2443.3008
9_20240826 09,2433.8794
9_20240826 10,2477.7017
9_20240826 11,2387.1155
9_20240826 12,2341.164
9_20240826 13,2701.9429
9_20240826 14,2967.5718
9_20240826 15,2982.012
9_20240826 16,3077.4302
9_20240826 17,2892.3945
9_20240826 18,2510.5188
9_20240826 19,2280.714
9_20240826 20,2307.3696
9_20240826 21,2111.661
9_20240826 22,1820.1124
9_20240826 23,1828.9417
9_20240827 00,1663.5225
9_20240827 01,1600.1945
9_20240827 02,1466.2167
9_20240827 03,1496.555
9_20240827 04,1445.9905
9_20240827 05,1430.4318
9_20240827 06,1688.4275
9_20240827 07,2183.8572
9_20240827 08,2315.703
9_20240827 09,2480.4272
9_20240827 10,2435.897
9_20240827 11,2338.1418
9_20240827 12,2277.3577
9_20240827 13,2639.434
9_20240827 14,2764.7407
9_20240827 15,2867.1892
9_20240827 16,2910.4167
9_20240827 17,2760.2947
9_20240827 18,2360.0007
9_20240827 19,2134.361
9_20240827 20,2073.9216
9_20240827 21,1821.6678
9_20240827 22,1661.2507
9_20240827 23,1638.3535
9_20240828 00,1584.3461
9_20240828 01,1510.8372
9_20240828 02,1458.0214
9_20240828 03,1516.6205
9_20240828 04,1440.9685
9_20240828 05,1501.0342
9_20240828 06,1714.1514
9_20240828 07,1975.9955
9_20240828 08,2165.7178
9_20240828 09,2280.6575
9_20240828 10,2389.024
9_20240828 11,2289.19
9_20240828 12,2294.6355
9_20240828 13,2665.8696
9_20240828 14,2924.6387
9_20240828 15,3088.3992
9_20240828 16,3087.3813
9_20240828 17,3015.937
9_20240828 18,2456.3264
9_20240828 19,2327.0544
9_20240828 20,2269.14
9_20240828 21,2043.6023
9_20240828 22,1789.8619
9_20240828 23,1692.4905
9_20240829 00,1561.4902
9_20240829 01,1508.5332
9_20240829 02,1472.9209
9_20240829 03,1453.1713
9_20240829 04,1404.1594
9_20240829 05,1431.3981
9_20240829 06,1820.1184
9_20240829 07,2174.7148
9_20240829 08,2423.2798
9_20240829 09,2478.891
9_20240829 10,2566.152
9_20240829 11,2466.6587
9_20240829 12,2378.1328
9_20240829 13,2763.8958
9_20240829 14,2900.5676
9_20240829 15,3245.7417
9_20240829 16,3116.4387
9_20240829 17,3039.9517
9_20240829 18,2574.1782
9_20240829 19,2518.4019
9_20240829 20,2380.5212
9_20240829 21,2171.6658
9_20240829 22,1830.6455
9_20240829 23,1805.2365
9_20240830 00,1615.9435
9_20240830 01,1523.6487
9_20240830 02,1457.5934
9_20240830 03,1435.1967
9_20240830 04,1408.9537
9_20240830 05,1380.2268
9_20240830 06,1664.7869
9_20240830 07,2068.6555
9_20240830 08,2272.423
9_20240830 09,2334.0056
9_20240830 10,2483.7913
9_20240830 11,2293.8496
9_20240830 12,2198.3545
9_20240830 13,2691.466
9_20240830 14,2717.2698
9_20240830 15,2987.0298
9_20240830 16,2992.5989
9_20240830 17,3003.9805
9_20240830 18,2567.726
9_20240830 19,2490.0488
9_20240830 20,2226.5464
9_20240830 21,2125.697
9_20240830 22,1791.8546
9_20240830 23,1650.9246
9_20240831 00,1608.5242
9_20240831 01,1531.524
9_20240831 02,1533.6185
9_20240831 03,1576.3564
9_20240831 04,1567.1868
9_20240831 05,1571.6654
9_20240831 06,1975.3425
9_20240831 07,2189.717
9_20240831 08,2333.9502
9_20240831 09,2383.5864
9_20240831 10,2549.7837
9_20240831 11,2556.1418
9_20240831 12,2570.7651
9_20240831 13,2931.0388
9_20240831 14,3150.6726
9_20240831 15,3361.7202
9_20240831 16,3464.8433
9_20240831 17,3402.3528
9_20240831 18,2922.342
9_20240831 19,2760.3152
9_20240831 20,2568.2026
9_20240831 21,2308.9177
9_20240831 22,2150.0435
9_20240831 23,1916.216
10_20240825 00,3029.3606
10_20240825 01,2996.5671
10_20240825 02,2957.1897
10_20240825 03,2722.2622
10_20240825 04,2455.0422
10_20240825 05,2288.0437
10_20240825 06,2727.812
10_20240825 07,2955.4062
10_20240825 08,1368.508
10_20240825 09,1286.6361
10_20240825 10,1252.3438
10_20240825 11,1356.175
10_20240825 12,1505.3312
10_20240825 13,1966.4935
10_20240825 14,2229.669
10_20240825 15,2437.4575
10_20240825 16,2588.1128
10_20240825 17,2676.5725
10_20240825 18,2449.684
10_20240825 19,2359.4812
10_20240825 20,2376.8967
10_20240825 21,1856.358
10_20240825 22,2801.4478
10_20240825 23,2816.5981
10_20240826 00,2953.8262
10_20240826 01,2697.5483
10_20240826 02,2550.7263
10_20240826 03,2238.513
10_20240826 04,2125.5151
10_20240826 05,2029.9637
10_20240826 06,2244.289
10_20240826 07,2459.279
10_20240826 08,1283.7784
10_20240826 09,1173.8021
10_20240826 10,1202.5496
10_20240826 11,1207.9171
10_20240826 12,1425.8373
10_20240826 13,1870.5692
10_20240826 14,1984.5466
10_20240826 15,2229.4448
10_20240826 16,2264.786
10_20240826 17,2368.3923
10_20240826 18,2462.8123
10_20240826 19,2403.9846
10_20240826 20,2284.0667
10_20240826 21,1875.671
10_20240826 22,2460.0923
10_20240826 23,2913.1328
10_20240827 00,2860.3245
10_20240827 01,2803.0686
10_20240827 02,2760.0535
10_20240827 03,2535.9458
10_20240827 04,2339.699
10_20240827 05,2064.825
10_20240827 06,2156.011
10_20240827 07,2244.9937
10_20240827 08,1264.9425
10_20240827 09,1117.3945
10_20240827 10,1192.297
10_20240827 11,1270.0616
10_20240827 12,1401.0175
10_20240827 13,1640.7335
10_20240827 14,2092.5613
10_20240827 15,2426.657
10_20240827 16,2622.2766
10_20240827 17,2063.071
10_20240827 18,1987.8834
10_20240827 19,2135.1902
10_20240827 20,1804.9248
10_20240827 21,1848.532
10_20240827 22,2532.517
10_20240827 23,2670.3765
10_20240828 00,2677.442
10_20240828 01,2646.0962
10_20240828 02,2589.1016
10_20240828 03,2429.9802
10_20240828 04,2186.831
10_20240828 05,1990.1427
10_20240828 06,2011.0895
10_20240828 07,2338.2654
10_20240828 08,1226.1799
10_20240828 09,1114.9895
10_20240828 10,1107.419
10_20240828 11,1199.5927
10_20240828 12,1257.0485
10_20240828 13,1449.1582
10_20240828 14,1744.4098
10_20240828 15,1788.018
10_20240828 16,2213.3494
10_20240828 17,2186.0977
10_20240828 18,2071.27
10_20240828 19,2257.5168
10_20240828 20,1987.9199
10_20240828 21,1490.9977
10_20240828 22,2258.102
10_20240828 23,2806.4878
10_20240829 00,2607.2034
10_20240829 01,2641.773
10_20240829 02,2551.5728
10_20240829 03,2384.3862
10_20240829 04,2019.1282
10_20240829 05,1787.3896
10_20240829 06,2009.3776
10_20240829 07,2371.9236
10_20240829 08,1190.3801
10_20240829 09,1010.921
10_20240829 10,1019.4045
10_20240829 11,1067.2815
10_20240829 12,1104.2844
10_20240829 13,1418.636
10_20240829 14,1752.9425
10_20240829 15,2127.6243
10_20240829 16,2145.8833
10_20240829 17,2335.8713
10_20240829 18,2519.4487
10_20240829 19,2478.2034
10_20240829 20,2761.5842
10_20240829 21,2486.4158
10_20240829 22,2500.471
10_20240829 23,2819.4941
10_20240830 00,2473.4875
10_20240830 01,2527.0972
10_20240830 02,2467.2488
10_20240830 03,2681.7595
10_20240830 04,2273.5334
10_20240830 05,2022.8799
10_20240830 06,2188.7932
10_20240830 07,2424.2065
10_20240830 08,1256.7242
10_20240830 09,1073.2196
10_20240830 10,1141.771
10_20240830 11,1137.563
10_20240830 12,1136.6528
10_20240830 13,1272.7494
10_20240830 14,1886.2893
10_20240830 15,1934.7477
10_20240830 16,2035.7717
10_20240830 17,2423.3262
10_20240830 18,2735.5293
10_20240830 19,2028.1755
10_20240830 20,1955.7635
10_20240830 21,2008.513
10_20240830 22,2512.0432
10_20240830 23,2978.405
10_20240831 00,2304.0042
10_20240831 01,2753.7747
10_20240831 02,2475.2212
10_20240831 03,2325.7317
10_20240831 04,2219.0051
10_20240831 05,2083.2556
10_20240831 06,2227.8792
10_20240831 07,2522.3943
10_20240831 08,1572.8615
10_20240831 09,1441.0378
10_20240831 10,1397.2151
10_20240831 11,1449.8124
10_20240831 12,1502.9883
10_20240831 13,1854.4102
10_20240831 14,2082.5837
10_20240831 15,2117.0322
10_20240831 16,2608.8152
10_20240831 17,2731.8196
10_20240831 18,2846.9824
10_20240831 19,2967.0833
10_20240831 20,2888.9858
10_20240831 21,2585.7527
10_20240831 22,2762.2144
10_20240831 23,3019.3965
11_20240825 00,1038.0732
11_20240825 01,1012.38885
11_20240825 02,1025.1345
11_20240825 03,1059.7695
11_20240825 04,1076.1366
11_20240825 05,1142.3131
11_20240825 06,1272.207
11_20240825 07,1322.4518
11_20240825 08,1395.9777
11_20240825 09,1572.0052
11_20240825 10,1738.9031
11_20240825 11,1750.5387
11_20240825 12,1556.1312
11_20240825 13,1502.8007
11_20240825 14,1556.1895
11_20240825 15,1639.2301
11_20240825 16,1671.4316
11_20240825 17,1778.2834
11_20240825 18,2171.8376
11_20240825 19,1538.2512
11_20240825 20,1752.458
11_20240825 21,2781.479
11_20240825 22,1957.7523
11_20240825 23,1866.209
11_20240826 00,1577.1808
11_20240826 01,1368.3508
11_20240826 02,1314.699
11_20240826 03,1336.2627
11_20240826 04,1311.2704
11_20240826 05,1443.5355
11_20240826 06,1648.878
11_20240826 07,1816.7428
11_20240826 08,1871.3265
11_20240826 09,1955.668
11_20240826 10,2149.7666
11_20240826 11,2137.0032
11_20240826 12,1875.3113
11_20240826 13,1885.76
11_20240826 14,1966.9915
11_20240826 15,1993.6073
11_20240826 16,2001.1387
11_20240826 17,2085.024
11_20240826 18,2598.74
11_20240826 19,1843.283
11_20240826 20,1910.9668
11_20240826 21,2851.332
11_20240826 22,1771.2045
11_20240826 23,1873.1094
11_20240827 00,1718.8289
11_20240827 01,1366.788
11_20240827 02,1305.3788
11_20240827 03,1312.753
11_20240827 04,1278.0117
11_20240827 05,1405.1217
11_20240827 06,1624.8883
11_20240827 07,1773.5901
11_20240827 08,1822.6398
11_20240827 09,2023.7815
11_20240827 10,2096.481
11_20240827 11,2103.3557
11_20240827 12,1944.3229
11_20240827 13,1952.0953
11_20240827 14,1934.2518
11_20240827 15,1909.6732
11_20240827 16,1970.6943
11_20240827 17,2028.3947
11_20240827 18,2694.3938
11_20240827 19,1834.6864
11_20240827 20,2028.2042
11_20240827 21,2970.8948
11_20240827 22,1683.8499
11_20240827 23,2062.861
11_20240828 00,1488.3212
11_20240828 01,1291.8182
11_20240828 02,1231.1346
11_20240828 03,1288.3368
11_20240828 04,1308.643
11_20240828 05,1394.9346
11_20240828 06,1596.3175
11_20240828 07,1818.0458
11_20240828 08,1791.5055
11_20240828 09,1920.6471
11_20240828 10,2285.881
11_20240828 11,2258.744
11_20240828 12,1892.041
11_20240828 13,1845.9078
11_20240828 14,1901.8116
11_20240828 15,1942.1837
11_20240828 16,2030.4401
11_20240828 17,2088.7292
11_20240828 18,2667.232
11_20240828 19,1810.0892
11_20240828 20,1827.9231
11_20240828 21,2870.4158
11_20240828 22,1685.6926
11_20240828 23,1952.2996
11_20240829 00,1618.5413
11_20240829 01,1431.7998
11_20240829 02,1284.6975
11_20240829 03,1307.182
11_20240829 04,1304.5543
11_20240829 05,1403.5217
11_20240829 06,1535.2621
11_20240829 07,1762.6024
11_20240829 08,1801.3229
11_20240829 09,1921.5067
11_20240829 10,2081.6743
11_20240829 11,2032.2582
11_20240829 12,1874.1625
11_20240829 13,1824.4552
11_20240829 14,1907.3273
11_20240829 15,1968.1854
11_20240829 16,2048.6848
11_20240829 17,2081.344
11_20240829 18,2718.0469
11_20240829 19,1827.2418
11_20240829 20,1860.7748
11_20240829 21,3017.363
11_20240829 22,1783.2692
11_20240829 23,1855.0134
11_20240830 00,1630.9669
11_20240830 01,1306.845
11_20240830 02,1286.2766
11_20240830 03,1315.0067
11_20240830 04,1277.2483
11_20240830 05,1381.46
11_20240830 06,1579.919
11_20240830 07,1787.7184
11_20240830 08,1843.9532
11_20240830 09,1908.493
11_20240830 10,2098.9143
11_20240830 11,1944.3928
11_20240830 12,1812.7845
11_20240830 13,1864.2369
11_20240830 14,1928.518
11_20240830 15,1968.7034
11_20240830 16,2033.804
11_20240830 17,1978.0593
11_20240830 18,2286.3684
11_20240830 19,1775.2266
11_20240830 20,1801.5441
11_20240830 21,2401.1785
11_20240830 22,1468.4675
11_20240830 23,1895.2927
11_20240831 00,1483.756
11_20240831 01,1419.9402
11_20240831 02,1307.2338
11_20240831 03,1306.6251
11_20240831 04,1264.0299
11_20240831 05,1284.7097
11_20240831 06,1284.0684
11_20240831 07,1308.3016
11_20240831 08,1277.4348
11_20240831 09,1272.1437
11_20240831 10,1341.4655
11_20240831 11,1361.4609
11_20240831 12,1339.7035
11_20240831 13,1326.5813
11_20240831 14,1342.1152
11_20240831 15,1353.9924
11_20240831 16,1313.2382
11_20240831 17,1235.4336
11_20240831 18,1306.9032
11_20240831 19,1270.1178
11_20240831 20,1215.4901
11_20240831 21,1145.9417
11_20240831 22,1102.9672
11_20240831 23,1076.6431
12_20240825 00,1739.9891
12_20240825 01,1588.5647
12_20240825 02,1631.7096
12_20240825 03,1567.1302
12_20240825 04,1746.0134
12_20240825 05,1846.3401
12_20240825 06,2019.2885
12_20240825 07,2282.4612
12_20240825 08,2902.4553
12_20240825 09,3180.1855
12_20240825 10,3169.2375
12_20240825 11,3038.2932
12_20240825 12,3019.8997
12_20240825 13,2909.2185
12_20240825 14,3080.7542
12_20240825 15,3085.4827
12_20240825 16,3403.2085
12_20240825 17,3413.273
12_20240825 18,3303.846
12_20240825 19,2942.0664
12_20240825 20,2712.0974
12_20240825 21,2248.863
12_20240825 22,1855.3612
12_20240825 23,1829.5258
12_20240826 00,1777.13
12_20240826 01,1673.9694
12_20240826 02,1710.3564
12_20240826 03,2029.6768
12_20240826 04,3848.8013
12_20240826 05,3329.0066
12_20240826 06,3756.76
12_20240826 07,4088.399
12_20240826 08,4902.969
12_20240826 09,5264.3667
12_20240826 10,5541.54
12_20240826 11,5553.7344
12_20240826 12,5734.3037
12_20240826 13,5718.0557
